Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation
26.0,1,6.0,3,4.0,3.0,2.0,0,1,0,0.0,17007.0,Company Invited,Small Business,Female,Basic,Married,Executive
34.0,3,20.0,2,3.0,3.0,2.0,1,5,1,1.0,17579.0,Self Enquiry,Large Business,Female,Basic,Married,Executive
31.0,1,27.0,3,4.0,5.0,2.0,0,4,0,2.0,28635.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
19.0,3,11.0,3,3.0,4.0,1.0,1,4,1,0.0,17994.0,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
38.0,3,8.0,3,5.0,3.0,3.0,1,3,0,0.0,20405.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
36.0,1,32.0,3,5.0,3.0,6.0,0,2,0,2.0,22359.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
45.0,2,7.0,4,5.0,5.0,2.0,0,4,1,1.0,29160.0,Self Enquiry,Small Business,Male,Standard,Divorced,Senior Manager
27.0,1,20.0,2,3.0,5.0,2.0,1,4,1,0.0,17235.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
53.0,1,8.0,3,4.0,3.0,1.0,0,5,1,2.0,25169.0,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
30.0,3,13.0,2,3.0,4.0,1.0,0,2,1,0.0,17983.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
41.0,1,18.0,2,3.0,3.0,2.0,0,4,1,0.0,34545.0,Self Enquiry,Large Business,Female,King,Divorced,VP
50.0,2,9.0,3,3.0,4.0,2.0,0,1,1,2.0,33200.0,Company Invited,Small Business,Male,King,Married,VP
26.0,1,8.0,2,3.0,5.0,7.0,1,5,1,0.0,17042.0,Company Invited,Salaried,Male,Basic,Divorced,Executive
29.0,3,16.0,2,4.0,4.0,2.0,1,5,1,0.0,23268.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
33.0,1,20.0,3,3.0,4.0,2.0,0,5,0,0.0,17756.0,Self Enquiry,Small Business,Female,Basic,Divorced,Executive
41.0,3,14.0,3,4.0,4.0,3.0,0,5,0,1.0,23339.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
31.0,3,12.0,3,4.0,3.0,4.0,0,4,1,2.0,28097.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
32.0,1,14.0,3,1.0,3.0,6.0,0,3,1,2.0,20175.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
59.0,1,9.0,3,4.0,3.0,6.0,0,2,1,2.0,21157.0,Self Enquiry,Large Business,Male,Basic,Single,Executive
41.0,1,25.0,2,3.0,5.0,3.0,0,2,1,0.0,18072.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
49.0,3,9.0,3,4.0,3.0,4.0,0,5,1,1.0,22729.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
31.0,1,13.0,2,4.0,3.0,2.0,0,2,1,1.0,23943.0,Company Invited,Salaried,Female,Standard,Divorced,Senior Manager
57.0,3,13.0,3,3.0,5.0,2.0,0,3,1,1.0,31890.0,Company Invited,Salaried,Female,Super Deluxe,Divorced,AVP
28.0,2,29.0,3,5.0,4.0,3.0,0,1,1,1.0,21541.0,Company Invited,Salaried,Female,Basic,Married,Executive
36.0,1,9.0,3,4.0,3.0,4.0,0,3,0,2.0,24440.0,Company Invited,Small Business,Male,Deluxe,Married,Manager
36.0,2,15.0,2,3.0,3.0,2.0,0,1,1,0.0,20410.0,Self Enquiry,Large Business,Female,Basic,Married,Executive
30.0,3,10.0,4,4.0,3.0,3.0,0,1,0,1.0,24239.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
53.0,1,26.0,3,4.0,3.0,2.0,0,3,1,1.0,22936.0,Company Invited,Small Business,Male,Basic,Married,Executive
49.0,1,14.0,3,4.0,4.0,2.0,0,3,1,2.0,20130.0,Company Invited,Salaried,Male,Deluxe,Divorced,Manager
34.0,3,15.0,3,5.0,3.0,2.0,0,2,1,2.0,21020.0,Company Invited,Salaried,Female,Basic,Single,Executive
44.0,3,16.0,3,6.0,3.0,2.0,0,1,0,1.0,24024.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
39.0,1,17.0,4,4.0,3.0,5.0,0,3,1,3.0,28502.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
36.0,1,9.0,3,1.0,5.0,7.0,0,1,1,2.0,21842.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
35.0,1,29.0,3,5.0,3.0,1.0,0,1,1,0.0,17705.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
37.0,1,20.0,3,3.0,5.0,2.0,0,4,1,1.0,18034.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
36.0,1,7.0,3,2.0,3.0,5.0,0,3,1,2.0,21184.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
24.0,1,10.0,2,4.0,3.0,1.0,0,3,0,1.0,18162.0,Company Invited,Salaried,Male,Basic,Married,Executive
37.0,1,16.0,3,5.0,4.0,4.0,1,4,0,2.0,27525.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
36.0,1,30.0,2,4.0,5.0,5.0,1,4,0,1.0,22692.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
41.0,3,29.0,4,5.0,3.0,4.0,1,3,1,1.0,25058.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
31.0,3,12.0,3,5.0,3.0,5.0,1,3,1,1.0,21172.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
36.0,1,11.0,4,4.0,3.0,3.0,0,4,0,1.0,20629.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
35.0,3,6.0,3,3.0,3.0,2.0,0,5,1,0.0,23789.0,Company Invited,Small Business,Female,Standard,Single,Senior Manager
34.0,3,15.0,3,4.0,5.0,4.0,0,5,1,1.0,25070.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
30.0,1,22.0,3,5.0,3.0,2.0,1,1,1,2.0,22871.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
37.0,3,7.0,3,4.0,3.0,3.0,1,3,1,2.0,24879.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
19.0,1,10.0,3,4.0,3.0,3.0,0,4,0,1.0,20098.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
39.0,3,8.0,2,1.0,3.0,1.0,0,1,0,0.0,22880.0,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
44.0,1,29.0,3,3.0,4.0,5.0,0,3,1,0.0,17042.0,Company Invited,Small Business,Male,Deluxe,Divorced,Manager
41.0,1,16.0,4,5.0,3.0,2.0,0,5,1,1.0,23554.0,Company Invited,Salaried,Male,Deluxe,Divorced,Manager
41.0,3,9.0,4,4.0,4.0,7.0,0,4,1,3.0,23005.0,Company Invited,Small Business,Male,Deluxe,Divorced,Manager
41.0,1,8.0,2,5.0,3.0,5.0,1,3,0,0.0,17778.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
35.0,1,13.0,3,4.0,3.0,2.0,0,3,1,0.0,17690.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
34.0,1,33.0,3,3.0,4.0,3.0,0,3,0,0.0,17311.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
27.0,3,11.0,3,5.0,3.0,3.0,1,2,1,2.0,24506.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
43.0,1,24.0,3,3.0,5.0,5.0,1,2,0,1.0,25223.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
32.0,3,27.0,4,6.0,3.0,5.0,1,3,1,1.0,23237.0,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
33.0,1,13.0,2,3.0,3.0,2.0,0,5,1,1.0,20968.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
29.0,1,31.0,3,4.0,4.0,6.0,0,3,0,2.0,17546.0,Self Enquiry,Large Business,Female,Basic,Divorced,Executive
46.0,1,32.0,4,5.0,3.0,2.0,0,4,0,1.0,24584.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
50.0,3,18.0,3,4.0,3.0,3.0,0,4,0,2.0,26332.0,Self Enquiry,Small Business,Female,Standard,Divorced,Senior Manager
34.0,3,12.0,3,4.0,3.0,3.0,1,2,1,1.0,21529.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
43.0,1,13.0,2,1.0,3.0,5.0,0,4,1,0.0,17089.0,Company Invited,Small Business,Male,Basic,Married,Executive
39.0,3,23.0,3,4.0,4.0,4.0,0,1,0,1.0,22876.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
40.0,1,22.0,2,4.0,3.0,7.0,0,5,0,0.0,20094.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
28.0,3,16.0,3,4.0,3.0,3.0,0,1,0,2.0,22783.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
45.0,1,7.0,4,2.0,5.0,4.0,0,3,1,3.0,23711.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
40.0,1,15.0,2,3.0,3.0,1.0,0,4,0,0.0,28499.0,Company Invited,Small Business,Female,Standard,Single,Senior Manager
29.0,3,6.0,2,4.0,3.0,7.0,1,2,0,1.0,17800.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
46.0,1,21.0,2,3.0,4.0,6.0,0,3,1,1.0,34081.0,Self Enquiry,Salaried,Male,King,Married,VP
34.0,1,15.0,3,2.0,5.0,8.0,0,3,1,2.0,21821.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
38.0,3,8.0,2,4.0,3.0,4.0,0,5,1,1.0,20249.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
29.0,1,6.0,3,5.0,3.0,2.0,0,2,1,0.0,17720.0,Company Invited,Salaried,Male,Basic,Married,Executive
35.0,1,10.0,3,3.0,3.0,2.0,0,4,1,1.0,16951.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
28.0,1,13.0,4,5.0,3.0,2.0,0,1,0,2.0,20865.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
28.0,1,10.0,3,5.0,3.0,2.0,0,1,1,2.0,20723.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
51.0,3,30.0,2,4.0,4.0,1.0,1,5,1,1.0,17838.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
37.0,3,24.0,3,5.0,4.0,4.0,0,4,1,1.0,24185.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
23.0,1,22.0,3,4.0,3.0,3.0,0,1,1,2.0,21549.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
21.0,3,18.0,2,2.0,4.0,2.0,0,5,0,1.0,17716.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
53.0,1,11.0,2,3.0,3.0,5.0,0,4,1,0.0,34094.0,Self Enquiry,Salaried,Female,King,Married,VP
39.0,3,9.0,4,6.0,3.0,4.0,1,3,0,1.0,24083.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
27.0,1,12.0,2,4.0,3.0,2.0,0,2,1,1.0,17539.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
42.0,1,6.0,3,3.0,5.0,4.0,0,3,1,1.0,17576.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
54.0,3,7.0,3,4.0,5.0,2.0,0,1,1,2.0,27059.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
46.0,1,21.0,2,3.0,4.0,6.0,0,3,1,1.0,34081.0,Self Enquiry,Salaried,Male,King,Divorced,VP
32.0,1,15.0,3,3.0,3.0,2.0,1,5,1,2.0,21322.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
36.0,1,7.0,3,5.0,3.0,2.0,0,1,1,2.0,24041.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
29.0,1,7.0,3,4.0,3.0,2.0,1,4,0,1.0,20832.0,Company Invited,Small Business,Male,Basic,Single,Executive
60.0,3,34.0,3,4.0,5.0,5.0,0,1,1,0.0,25266.0,Company Invited,Small Business,Female,Standard,Married,Senior Manager
37.0,1,31.0,3,4.0,4.0,2.0,0,3,1,2.0,24352.0,Company Invited,Salaried,Female,Deluxe,Married,Manager
34.0,3,27.0,3,2.0,3.0,2.0,0,3,1,0.0,20337.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
27.0,3,36.0,4,6.0,5.0,2.0,0,3,0,1.0,23647.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
58.0,3,16.0,2,3.0,3.0,1.0,0,3,0,1.0,28872.0,Self Enquiry,Small Business,Male,Super Deluxe,Single,AVP
37.0,1,12.0,2,1.0,5.0,5.0,1,3,1,1.0,20974.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
51.0,3,7.0,4,4.0,3.0,2.0,0,2,1,2.0,25025.0,Company Invited,Salaried,Female,Deluxe,Divorced,Manager
31.0,3,11.0,4,5.0,4.0,3.0,1,3,1,2.0,23887.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
51.0,3,15.0,3,4.0,3.0,5.0,1,5,0,1.0,25474.0,Company Invited,Large Business,Male,Deluxe,Married,Manager
56.0,1,6.0,2,3.0,3.0,2.0,0,3,0,0.0,21306.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
31.0,3,26.0,3,1.0,3.0,1.0,0,5,1,1.0,17791.0,Company Invited,Salaried,Male,Basic,Divorced,Executive
33.0,1,7.0,4,4.0,4.0,3.0,0,3,1,1.0,24898.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
36.0,3,17.0,3,4.0,3.0,5.0,0,1,1,1.0,21652.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
37.0,1,25.0,3,3.0,4.0,5.0,0,4,0,1.0,18022.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
34.0,1,7.0,4,5.0,5.0,5.0,1,4,1,2.0,21477.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
33.0,1,7.0,4,4.0,4.0,3.0,0,3,0,1.0,24898.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
25.0,1,18.0,4,2.0,3.0,2.0,0,5,0,2.0,22689.0,Company Invited,Salaried,Female,Deluxe,Married,Manager
42.0,1,19.0,3,4.0,3.0,5.0,1,3,1,1.0,23444.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
32.0,1,6.0,3,4.0,4.0,7.0,0,3,1,0.0,17332.0,Company Invited,Salaried,Female,Basic,Divorced,Executive
35.0,1,16.0,3,5.0,4.0,3.0,0,2,1,2.0,27299.0,Self Enquiry,Small Business,Female,Standard,Single,Senior Manager
44.0,1,13.0,2,3.0,3.0,1.0,1,4,1,1.0,34049.0,Self Enquiry,Small Business,Female,King,Married,VP
34.0,3,8.0,2,3.0,3.0,2.0,0,5,0,0.0,21274.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
57.0,1,21.0,4,4.0,4.0,2.0,1,5,1,1.0,23641.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
27.0,3,14.0,2,3.0,4.0,2.0,0,1,0,1.0,21214.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
32.0,3,9.0,4,4.0,3.0,6.0,1,5,1,2.0,25260.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
40.0,3,28.0,3,6.0,3.0,8.0,0,5,0,1.0,24414.0,Company Invited,Salaried,Female,Deluxe,Married,Manager
41.0,2,25.0,3,2.0,5.0,2.0,0,1,1,2.0,21065.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
41.0,1,15.0,4,5.0,3.0,3.0,1,4,1,3.0,27772.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
37.0,3,10.0,4,5.0,3.0,2.0,0,3,1,1.0,26322.0,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
36.0,3,15.0,4,5.0,3.0,6.0,1,5,1,3.0,29055.0,Company Invited,Small Business,Female,Standard,Married,Senior Manager
37.0,1,15.0,4,3.0,5.0,2.0,0,3,0,1.0,30391.0,Company Invited,Salaried,Female,Standard,Divorced,Senior Manager
28.0,3,6.0,3,4.0,3.0,2.0,0,3,0,2.0,23020.0,Company Invited,Small Business,Male,Deluxe,Divorced,Manager
24.0,1,10.0,2,4.0,3.0,1.0,0,3,0,0.0,18162.0,Company Invited,Salaried,Male,Basic,Divorced,Executive
24.0,1,33.0,3,4.0,3.0,3.0,0,2,1,2.0,21582.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
34.0,3,20.0,2,3.0,3.0,2.0,1,5,1,0.0,17579.0,Self Enquiry,Large Business,Female,Basic,Married,Executive
44.0,1,14.0,3,1.0,3.0,3.0,1,3,1,2.0,17818.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
48.0,3,22.0,3,3.0,3.0,1.0,0,4,1,0.0,21439.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
41.0,3,16.0,2,3.0,3.0,1.0,0,1,0,1.0,21230.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
37.0,3,10.0,3,5.0,3.0,6.0,0,2,0,2.0,28377.0,Company Invited,Small Business,Male,Standard,Divorced,Senior Manager
34.0,1,14.0,3,4.0,3.0,2.0,0,4,0,1.0,30369.0,Self Enquiry,Small Business,Male,Standard,Divorced,Senior Manager
38.0,3,26.0,3,4.0,4.0,3.0,1,5,0,1.0,26320.0,Company Invited,Small Business,Male,Standard,Single,Senior Manager
34.0,1,12.0,3,5.0,3.0,6.0,0,3,0,1.0,25797.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
30.0,1,26.0,2,3.0,5.0,1.0,0,4,1,0.0,24957.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
21.0,1,24.0,3,3.0,3.0,2.0,0,3,1,2.0,17693.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
52.0,1,6.0,3,3.0,3.0,3.0,0,1,1,2.0,32099.0,Self Enquiry,Salaried,Male,Super Deluxe,Married,AVP
36.0,3,7.0,3,4.0,3.0,2.0,0,3,0,2.0,23395.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
49.0,3,17.0,2,3.0,3.0,2.0,0,4,0,1.0,22654.0,Self Enquiry,Small Business,Female,Standard,Divorced,Senior Manager
32.0,3,27.0,4,6.0,3.0,5.0,1,3,0,3.0,23237.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
45.0,1,12.0,2,3.0,5.0,5.0,1,3,0,0.0,28245.0,Self Enquiry,Salaried,Male,Standard,Divorced,Senior Manager
30.0,1,9.0,4,4.0,4.0,2.0,0,5,0,3.0,21858.0,Company Invited,Salaried,Female,Basic,Divorced,Executive
28.0,1,30.0,3,4.0,5.0,2.0,0,1,1,1.0,23722.0,Company Invited,Large Business,Male,Standard,Single,Senior Manager
38.0,1,15.0,3,3.0,3.0,2.0,0,2,1,1.0,17288.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
46.0,2,31.0,3,4.0,4.0,3.0,0,4,0,1.0,20855.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
28.0,1,8.0,3,4.0,4.0,1.0,0,2,0,2.0,18201.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
37.0,3,8.0,3,3.0,3.0,5.0,1,3,0,1.0,24602.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
35.0,3,23.0,3,3.0,5.0,4.0,1,3,0,2.0,23966.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
32.0,1,7.0,4,2.0,4.0,3.0,0,3,1,3.0,26124.0,Company Invited,Salaried,Female,Standard,Single,Senior Manager
29.0,1,31.0,3,4.0,4.0,6.0,0,3,1,2.0,17546.0,Self Enquiry,Large Business,Female,Basic,Married,Executive
34.0,1,9.0,2,3.0,3.0,1.0,0,2,1,0.0,22756.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
35.0,1,24.0,3,3.0,3.0,2.0,1,3,1,0.0,20689.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
40.0,1,9.0,4,5.0,3.0,3.0,0,2,1,1.0,23231.0,Self Enquiry,Large Business,Female,Deluxe,Single,Manager
33.0,3,9.0,3,4.0,4.0,2.0,1,1,0,2.0,22756.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
32.0,1,31.0,2,4.0,3.0,4.0,0,1,1,1.0,23916.0,Company Invited,Large Business,Female,Deluxe,Single,Manager
35.0,1,14.0,4,4.0,3.0,3.0,0,3,0,1.0,21263.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
39.0,1,6.0,2,2.0,3.0,1.0,0,3,1,0.0,24613.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
33.0,3,13.0,3,4.0,3.0,3.0,0,5,1,1.0,23688.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
59.0,3,6.0,3,3.0,3.0,4.0,1,1,1,0.0,26904.0,Self Enquiry,Large Business,Male,Standard,Married,Senior Manager
43.0,1,9.0,4,5.0,3.0,5.0,0,2,0,2.0,25459.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
51.0,1,35.0,4,2.0,3.0,3.0,1,1,0,2.0,21899.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
29.0,3,6.0,2,4.0,3.0,7.0,1,1,1,1.0,17800.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
43.0,1,28.0,3,4.0,3.0,4.0,0,1,0,1.0,23943.0,Company Invited,Small Business,Female,Deluxe,Married,Manager
33.0,1,12.0,4,2.0,4.0,2.0,1,1,1,3.0,21976.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
42.0,1,14.0,3,3.0,3.0,2.0,0,5,1,1.0,33430.0,Company Invited,Salaried,Male,King,Married,VP
51.0,1,15.0,3,3.0,3.0,4.0,0,3,1,0.0,17075.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
42.0,1,18.0,2,3.0,4.0,1.0,0,1,1,1.0,17766.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
49.0,1,11.0,3,4.0,3.0,3.0,0,5,1,2.0,26576.0,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
43.0,1,17.0,1,3.0,3.0,2.0,0,1,1,0.0,22510.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
31.0,3,32.0,3,4.0,3.0,2.0,1,3,1,1.0,23414.0,Company Invited,Large Business,Female,Deluxe,Divorced,Manager
28.0,1,11.0,4,4.0,3.0,3.0,0,4,1,2.0,21195.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
35.0,1,10.0,3,4.0,3.0,2.0,0,2,1,1.0,26434.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
51.0,3,10.0,3,5.0,3.0,3.0,1,4,1,2.0,21361.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
39.0,3,21.0,3,3.0,5.0,1.0,0,1,1,2.0,28341.0,Self Enquiry,Small Business,Male,Super Deluxe,Single,AVP
26.0,3,15.0,3,4.0,3.0,2.0,1,1,1,2.0,23585.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
33.0,1,31.0,2,4.0,4.0,5.0,1,4,0,0.0,17313.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
36.0,3,25.0,3,4.0,3.0,3.0,0,4,1,1.0,23279.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
29.0,3,8.0,3,4.0,4.0,3.0,0,4,0,1.0,21644.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
26.0,1,9.0,3,3.0,5.0,1.0,0,3,0,1.0,18102.0,Company Invited,Large Business,Male,Basic,Single,Executive
29.0,1,6.0,2,3.0,3.0,1.0,0,1,0,0.0,17058.0,Self Enquiry,Large Business,Male,Basic,Single,Executive
39.0,1,15.0,3,3.0,4.0,1.0,0,1,1,0.0,21782.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
31.0,1,32.0,2,3.0,3.0,2.0,0,3,1,1.0,17911.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
31.0,1,10.0,3,4.0,5.0,7.0,1,4,1,2.0,21335.0,Self Enquiry,Large Business,Female,Basic,Single,Executive
37.0,1,16.0,2,3.0,5.0,1.0,1,3,1,1.0,17782.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
38.0,1,6.0,2,2.0,3.0,1.0,0,2,1,1.0,22625.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
42.0,3,16.0,4,4.0,3.0,5.0,1,1,0,2.0,26867.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
31.0,1,25.0,4,4.0,3.0,3.0,0,2,1,1.0,21310.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
29.0,1,14.0,3,4.0,3.0,2.0,1,3,0,0.0,20056.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
47.0,3,33.0,4,5.0,4.0,2.0,0,4,1,3.0,26669.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
41.0,1,9.0,4,5.0,3.0,8.0,0,5,1,1.0,22126.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
29.0,1,7.0,4,6.0,4.0,2.0,1,2,1,1.0,20894.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
20.0,3,27.0,2,1.0,3.0,2.0,0,3,1,1.0,17678.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
27.0,2,32.0,4,4.0,3.0,3.0,0,4,1,1.0,21620.0,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
22.0,1,17.0,2,3.0,4.0,2.0,0,2,1,0.0,17244.0,Self Enquiry,Small Business,Female,Basic,Divorced,Executive
51.0,1,10.0,2,3.0,3.0,1.0,1,2,1,1.0,17461.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
29.0,1,23.0,4,2.0,5.0,2.0,0,5,0,2.0,24339.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
24.0,1,29.0,2,1.0,3.0,2.0,1,4,0,0.0,17725.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
30.0,3,9.0,4,4.0,3.0,3.0,0,2,1,2.0,23327.0,Company Invited,Salaried,Male,Deluxe,Divorced,Manager
34.0,1,14.0,3,4.0,3.0,3.0,0,5,1,2.0,24646.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
36.0,1,7.0,3,5.0,3.0,8.0,0,1,1,2.0,20936.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
21.0,3,9.0,3,4.0,3.0,3.0,0,4,0,1.0,21461.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
39.0,3,10.0,2,4.0,3.0,5.0,0,5,1,1.0,20902.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
26.0,1,8.0,2,3.0,5.0,7.0,1,5,0,0.0,17042.0,Company Invited,Salaried,Male,Basic,Married,Executive
60.0,1,13.0,2,3.0,5.0,6.0,0,5,0,0.0,34566.0,Self Enquiry,Salaried,Female,King,Divorced,VP
22.0,1,22.0,3,2.0,3.0,2.0,1,3,0,0.0,17935.0,Company Invited,Small Business,Male,Basic,Married,Executive
46.0,1,11.0,3,4.0,4.0,3.0,0,4,1,2.0,23125.0,Company Invited,Salaried,Male,Deluxe,Divorced,Manager
38.0,3,13.0,2,1.0,5.0,2.0,1,3,1,1.0,20605.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
29.0,3,16.0,2,4.0,3.0,1.0,0,4,1,0.0,20869.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
39.0,1,9.0,3,5.0,4.0,3.0,0,1,1,1.0,21118.0,Company Invited,Small Business,Female,Basic,Single,Executive
